customer_id,member_id,step,step_index,timestamp,completed,duration_seconds,source,workspace_name,integration_name,invitees_count
1007.0,169.0,invited_teammate,7,,True,1192,,,,10.0
904.0,4967.0,invited_teammate,7,,True,415,,,,5.0
151.0,2681.0,completed_tutorial,8,,True,578,mobile,,,
840.0,6505.0,signup,0,,True,967,,,,
532.0,1702.0,first_task,6,,True,687,,,,
471.0,5765.0,first_project,5,,True,156,,,,
797.0,6602.0,first_login,2,,True,1589,mobile,,,
1137.0,7786.0,signup,0,,True,1569,mobile,,,
855.0,8220.0,workspace_created,4,,True,290,,Team Workspace 459,,
409.0,7753.0,profile_completed,3,,True,1450,mobile,,,
766.0,7702.0,first_login,2,,True,73,api,,,
1127.0,1251.0,email_verified,1,,True,1665,import,,,
301.0,6768.0,signup,0,,True,1439,,,,
1202.0,6874.0,signup,0,,True,1124,,,,
721.0,1859.0,email_verified,1,,True,1542,api,,,
14.0,347.0,profile_completed,3,,True,437,import,,,
477.0,8177.0,first_login,2,,True,51,mobile,,,
242.0,1803.0,email_verified,1,,True,1001,import,,,
744.0,26.0,first_login,2,,True,1650,web,,,
351.0,6061.0,first_login,2,,True,1357,mobile,,,
75.0,7966.0,signup,0,,True,635,,,,
1008.0,7930.0,profile_completed,3,,True,1574,,,,
1027.0,4222.0,signup,0,,True,171,import,,,
828.0,2638.0,workspace_created,4,,True,443,,,,
1149.0,1194.0,workspace_created,4,,True,1371,api,Team Workspace 62,,
954.0,6925.0,first_project,5,,True,998,api,,,
1077.0,4636.0,email_verified,1,,True,965,,,,
1112.0,5702.0,completed_tutorial,8,,True,912,mobile,,,
1022.0,16.0,profile_completed,3,,True,1402,web,,,
754.0,4561.0,workspace_created,4,,True,40,import,,,
206.0,3482.0,first_login,2,,True,853,web,,,
933.0,1748.0,profile_completed,3,,True,1009,web,,,
212.0,5129.0,first_project,5,,True,485,,,,
1175.0,2153.0,signup,0,,True,1508,web,,,
630.0,2270.0,first_project,5,,True,204,,,,
999.0,2522.0,signup,0,,True,1740,import,,,
175.0,4360.0,first_login,2,,True,989,,,,
984.0,5764.0,first_login,2,,True,755,mobile,,,
1148.0,3111.0,first_login,2,,True,1598,web,,,
1147.0,7546.0,first_project,5,,True,526,web,,,
556.0,3481.0,profile_completed,3,,True,817,,,,
1169.0,7134.0,signup,0,,True,132,,,,
907.0,1133.0,signup,0,,True,557,api,,,
526.0,1076.0,first_login,2,,True,1009,,,,
778.0,6040.0,signup,0,,True,499,import,,,
762.0,7852.0,first_project,5,,True,1105,,,,
240.0,880.0,email_verified,1,,True,275,,,,
623.0,1817.0,signup,0,,True,432,,,,
857.0,651.0,email_verified,1,,True,320,api,,,
678.0,4569.0,email_verified,1,,True,612,import,,,
974.0,3749.0,first_login,2,,True,617,import,,,
635.0,1641.0,invited_teammate,7,,True,861,import,,,5.0
998.0,3698.0,first_project,5,,True,1459,import,,,
806.0,3801.0,workspace_created,4,,True,1394,import,Team Workspace 224,,
1071.0,4857.0,first_login,2,,True,780,,,,
1198.0,2144.0,signup,0,,True,368,mobile,,,
502.0,6479.0,signup,0,,True,819,api,,,
991.0,1505.0,completed_tutorial,8,,True,449,mobile,,,
836.0,5799.0,first_login,2,,True,907,,,,
534.0,7542.0,signup,0,,True,182,,,,
131.0,7288.0,signup,0,,True,553,web,,,
712.0,6651.0,first_integration,9,,True,1772,web,,,
876.0,1749.0,signup,0,,True,984,,,,
1104.0,6381.0,profile_completed,3,,True,1567,mobile,,,
366.0,3823.0,profile_completed,3,,True,1452,import,,,
776.0,8412.0,workspace_created,4,,True,1613,,Team Workspace 101,,
1074.0,7090.0,first_login,2,,True,497,web,,,
936.0,1873.0,signup,0,,True,758,api,,,
47.0,5534.0,first_login,2,,True,1193,,,,
735.0,2599.0,completed_tutorial,8,,True,1703,mobile,,,
1097.0,587.0,email_verified,1,,True,899,api,,,
787.0,2612.0,email_verified,1,,True,57,web,,,
796.0,1958.0,email_verified,1,,True,404,web,,,
138.0,8355.0,signup,0,,True,1162,,,,
414.0,2039.0,first_integration,9,,True,1316,api,,,
89.0,8012.0,profile_completed,3,,True,746,web,,,
779.0,309.0,first_task,6,,True,994,import,,,
513.0,6003.0,email_verified,1,,True,1203,web,,,
33.0,628.0,first_login,2,,True,273,import,,,
1037.0,7181.0,first_project,5,,True,290,web,,,
692.0,2842.0,signup,0,,True,562,,,,
752.0,3023.0,signup,0,,True,683,,,,
768.0,5659.0,signup,0,,True,724,api,,,
456.0,6285.0,first_login,2,,True,1694,api,,,
943.0,1874.0,first_login,2,,True,1294,import,,,
1101.0,7641.0,email_verified,1,,True,1516,api,,,
904.0,3347.0,profile_completed,3,,True,1243,mobile,,,
158.0,182.0,first_task,6,,True,826,mobile,,,
154.0,2679.0,signup,0,,True,1308,,,,
606.0,5656.0,profile_completed,3,,True,800,,,,
818.0,7182.0,workspace_created,4,,True,231,mobile,Team Workspace 141,,
1148.0,5173.0,first_project,5,,True,1152,import,,,
1101.0,1817.0,completed_tutorial,8,,True,193,import,,,
1056.0,4336.0,email_verified,1,,True,1577,api,,,
634.0,6632.0,email_verified,1,,True,1192,,,,
1191.0,2129.0,first_login,2,,True,827,,,,
292.0,7435.0,signup,0,,True,1205,,,,
219.0,1805.0,signup,0,,True,1499,,,,
1128.0,1692.0,profile_completed,3,,True,1332,mobile,,,
580.0,6453.0,signup,0,,True,454,,,,
896.0,2121.0,profile_completed,3,,True,821,import,,,
611.0,906.0,workspace_created,4,,True,734,,Team Workspace 270,,
809.0,479.0,email_verified,1,,True,1444,,,,
670.0,2093.0,profile_completed,3,,True,1332,api,,,
905.0,1784.0,signup,0,,True,1390,import,,,
1057.0,4072.0,profile_completed,3,,True,582,import,,,
331.0,8049.0,signup,0,,True,1553,web,,,
962.0,3659.0,signup,0,,True,671,,,,
227.0,5790.0,profile_completed,3,,True,343,mobile,,,
662.0,911.0,first_login,2,,True,1357,,,,
984.0,3198.0,signup,0,,True,498,,,,
69.0,3758.0,profile_completed,3,,True,256,web,,,
200.0,7540.0,invited_teammate,7,,True,822,web,,,4.0
685.0,3028.0,workspace_created,4,,True,1749,import,,,
870.0,7852.0,workspace_created,4,,True,961,,Team Workspace 430,,
716.0,8491.0,signup,0,,True,831,mobile,,,
137.0,7702.0,email_verified,1,,True,1210,,,,
561.0,8145.0,profile_completed,3,,True,396,web,,,
990.0,1704.0,signup,0,,True,389,web,,,
466.0,5908.0,completed_tutorial,8,,True,152,api,,,
1144.0,5734.0,first_task,6,,True,791,import,,,
495.0,856.0,profile_completed,3,,True,611,,,,
234.0,1395.0,email_verified,1,,True,588,,,,
170.0,4594.0,first_login,2,,True,1346,web,,,
1066.0,1503.0,signup,0,,True,466,,,,
227.0,5794.0,profile_completed,3,,True,184,,,,
1132.0,2167.0,first_project,5,,True,31,api,,,
686.0,1521.0,first_login,2,,True,1675,import,,,
421.0,6520.0,email_verified,1,,True,1492,,,,
1186.0,7035.0,email_verified,1,,True,1153,,,,
592.0,3641.0,signup,0,,True,1126,mobile,,,
548.0,6891.0,signup,0,,True,1115,,,,
989.0,6252.0,first_login,2,,True,1520,,,,
76.0,3603.0,workspace_created,4,,True,1715,,,,
663.0,7575.0,signup,0,,True,1068,web,,,
1132.0,1266.0,email_verified,1,,True,492,import,,,
45.0,805.0,first_project,5,,True,334,,,,
1104.0,6482.0,workspace_created,4,,True,268,mobile,Team Workspace 300,,
407.0,3101.0,email_verified,1,,True,876,import,,,
966.0,1236.0,profile_completed,3,,True,1253,api,,,
83.0,1854.0,email_verified,1,,True,1532,web,,,
465.0,6136.0,first_login,2,,True,226,,,,
124.0,92.0,signup,0,,True,738,api,,,
919.0,415.0,signup,0,,True,1020,api,,,
1062.0,8079.0,first_task,6,,True,1132,api,,,
182.0,8484.0,signup,0,,True,671,,,,
889.0,3590.0,workspace_created,4,,True,1325,import,Team Workspace 277,,
150.0,349.0,invited_teammate,7,,True,1330,,,,10.0
396.0,2591.0,email_verified,1,,True,839,api,,,
534.0,4331.0,invited_teammate,7,,True,368,import,,,5.0
981.0,8172.0,first_task,6,,True,1467,,,,
820.0,1740.0,workspace_created,4,,True,836,,,,
327.0,1970.0,signup,0,,True,969,,,,
142.0,1318.0,email_verified,1,,True,1607,,,,
522.0,2469.0,signup,0,,True,965,web,,,
367.0,4044.0,profile_completed,3,,True,245,,,,
559.0,5934.0,signup,0,,True,1136,web,,,
499.0,3154.0,first_login,2,,True,122,api,,,
405.0,5840.0,first_project,5,,True,517,,,,
744.0,3943.0,signup,0,,True,905,api,,,
585.0,7728.0,email_verified,1,,True,867,,,,
46.0,6176.0,first_login,2,,True,198,web,,,
708.0,5578.0,email_verified,1,,True,1188,mobile,,,
582.0,581.0,signup,0,,True,1007,,,,
140.0,385.0,profile_completed,3,,True,250,,,,
866.0,4760.0,email_verified,1,,True,475,,,,
501.0,1247.0,signup,0,,True,210,web,,,
455.0,5001.0,completed_tutorial,8,,True,1664,,,,
830.0,3364.0,email_verified,1,,True,775,,,,
27.0,7987.0,email_verified,1,,True,1712,,,,
1104.0,4850.0,first_integration,9,,True,1072,import,,github,
678.0,5997.0,first_task,6,,True,518,web,,,
250.0,8044.0,profile_completed,3,,True,726,web,,,
1039.0,498.0,signup,0,,True,982,web,,,
970.0,620.0,signup,0,,True,119,api,,,
372.0,4961.0,email_verified,1,,True,837,mobile,,,
323.0,446.0,email_verified,1,,True,1150,,,,
1138.0,1607.0,workspace_created,4,,True,1779,,Team Workspace 73,,
896.0,806.0,workspace_created,4,,True,546,web,Team Workspace 260,,
1060.0,2327.0,email_verified,1,,True,1006,mobile,,,
66.0,2702.0,first_task,6,,True,1563,mobile,,,
692.0,5091.0,workspace_created,4,,True,646,api,,,
762.0,3552.0,signup,0,,True,933,,,,
551.0,3732.0,workspace_created,4,,True,95,import,,,
985.0,7331.0,signup,0,,True,1405,web,,,
1108.0,1599.0,invited_teammate,7,,True,236,,,,
19.0,1637.0,first_project,5,,True,659,mobile,,,
934.0,2328.0,workspace_created,4,,True,741,,Team Workspace 243,,
1152.0,1750.0,first_integration,9,,True,1293,mobile,,notion,
1002.0,2851.0,signup,0,,True,601,web,,,
55.0,2479.0,signup,0,,True,324,,,,
741.0,3231.0,signup,0,,True,391,,,,
491.0,1756.0,signup,0,,True,1537,web,,,
459.0,3301.0,email_verified,1,,True,1551,,,,
722.0,3035.0,first_project,5,,True,672,mobile,,,
112.0,2671.0,signup,0,,True,949,import,,,
194.0,7299.0,signup,0,,True,958,mobile,,,
1080.0,4480.0,email_verified,1,,True,1203,import,,,
1037.0,785.0,profile_completed,3,,True,172,mobile,,,
914.0,6128.0,email_verified,1,,True,1200,web,,,
456.0,6162.0,profile_completed,3,,True,36,,,,
848.0,2673.0,first_login,2,,True,280,,,,
307.0,3782.0,workspace_created,4,,True,742,,Team Workspace 11,,
737.0,8409.0,first_project,5,,True,606,,,,
823.0,5526.0,first_login,2,,True,1775,mobile,,,
939.0,2177.0,invited_teammate,7,,True,1244,mobile,,,8.0
1185.0,7300.0,signup,0,,True,1539,,,,
274.0,4987.0,email_verified,1,,True,1220,,,,
796.0,8471.0,signup,0,,True,119,web,,,
736.0,1932.0,first_project,5,,True,1108,,,,
226.0,3521.0,email_verified,1,,True,1017,import,,,
408.0,4122.0,profile_completed,3,,True,1344,mobile,,,
327.0,6078.0,workspace_created,4,,True,505,,Team Workspace 162,,
1080.0,1529.0,workspace_created,4,,True,1664,,Team Workspace 366,,
1009.0,5847.0,email_verified,1,,True,804,mobile,,,
390.0,4759.0,first_login,2,,True,1449,web,,,
1084.0,5822.0,email_verified,1,,True,602,mobile,,,
951.0,3003.0,profile_completed,3,,True,1192,mobile,,,
1029.0,3825.0,workspace_created,4,,True,561,web,Team Workspace 460,,
453.0,5014.0,email_verified,1,,True,1404,mobile,,,
575.0,6348.0,profile_completed,3,,True,1242,mobile,,,
237.0,4713.0,first_integration,9,,True,669,,,github,
858.0,5579.0,first_login,2,,True,1335,,,,
123.0,7573.0,email_verified,1,,True,603,web,,,
1166.0,7474.0,signup,0,,True,598,mobile,,,
186.0,152.0,email_verified,1,,True,930,api,,,
312.0,6088.0,first_login,2,,True,797,mobile,,,
362.0,2206.0,workspace_created,4,,True,508,mobile,,,
253.0,1539.0,email_verified,1,,True,1662,import,,,
1112.0,2470.0,email_verified,1,,True,685,import,,,
16.0,7901.0,email_verified,1,,True,429,,,,
630.0,2862.0,email_verified,1,,True,1247,,,,
142.0,5943.0,workspace_created,4,,True,574,api,,,
967.0,1467.0,first_login,2,,True,265,,,,
449.0,6938.0,email_verified,1,,True,843,,,,
1114.0,3931.0,profile_completed,3,,True,149,mobile,,,
419.0,1600.0,profile_completed,3,,True,762,mobile,,,
4.0,3562.0,first_login,2,,True,1721,,,,
385.0,1266.0,first_task,6,,True,790,mobile,,,
1155.0,473.0,signup,0,,True,514,,,,
73.0,1113.0,profile_completed,3,,True,829,mobile,,,
371.0,3736.0,email_verified,1,,True,648,,,,
611.0,2440.0,email_verified,1,,True,272,,,,
1095.0,4816.0,workspace_created,4,,True,426,import,,,
833.0,3923.0,email_verified,1,,True,1389,import,,,
715.0,2339.0,completed_tutorial,8,,True,1281,import,,,
111.0,1637.0,profile_completed,3,,True,544,,,,
1016.0,4295.0,first_project,5,,True,671,api,,,
538.0,2189.0,first_login,2,,True,908,web,,,
280.0,6697.0,email_verified,1,,True,1393,,,,
122.0,3087.0,first_login,2,,True,1374,import,,,
627.0,3403.0,email_verified,1,,True,511,mobile,,,
1031.0,2886.0,email_verified,1,,True,146,api,,,
753.0,7433.0,email_verified,1,,True,1448,api,,,
768.0,3507.0,profile_completed,3,,True,743,mobile,,,
808.0,4490.0,first_login,2,,True,1188,mobile,,,
843.0,5848.0,profile_completed,3,,True,1029,web,,,
585.0,6197.0,email_verified,1,,True,1505,,,,
905.0,5065.0,invited_teammate,7,,True,310,import,,,
969.0,948.0,email_verified,1,,True,874,api,,,
1.0,2123.0,profile_completed,3,,True,311,api,,,
356.0,3224.0,signup,0,,True,463,,,,
825.0,186.0,signup,0,,True,456,,,,
336.0,2562.0,signup,0,,True,1406,import,,,
922.0,4199.0,profile_completed,3,,True,778,mobile,,,
830.0,4846.0,signup,0,,True,1467,,,,
249.0,5844.0,email_verified,1,,True,200,mobile,,,
656.0,7884.0,first_task,6,,True,236,web,,,
565.0,7663.0,email_verified,1,,True,315,,,,
786.0,839.0,signup,0,,True,1248,,,,
349.0,8146.0,email_verified,1,,True,1570,,,,
621.0,5055.0,email_verified,1,,True,1631,,,,
69.0,5922.0,first_project,5,,True,1681,,,,
485.0,762.0,workspace_created,4,,True,202,mobile,Team Workspace 495,,
762.0,3407.0,first_login,2,,True,1411,,,,
1081.0,4532.0,profile_completed,3,,True,570,,,,
713.0,2286.0,signup,0,,True,1527,api,,,
17.0,8379.0,completed_tutorial,8,,True,690,mobile,,,
544.0,2961.0,first_project,5,,True,598,import,,,
305.0,3822.0,first_login,2,,True,792,api,,,
351.0,6325.0,email_verified,1,,True,830,mobile,,,
260.0,2486.0,first_login,2,,True,1567,,,,
544.0,5006.0,invited_teammate,7,,True,42,,,,
179.0,6865.0,email_verified,1,,True,1161,import,,,
397.0,2951.0,signup,0,,True,977,import,,,
359.0,8328.0,email_verified,1,,True,1338,,,,
1188.0,8380.0,signup,0,,True,1794,api,,,
713.0,2609.0,profile_completed,3,,True,45,import,,,
688.0,2064.0,profile_completed,3,,True,623,import,,,
488.0,5247.0,signup,0,,True,1153,,,,
996.0,7549.0,profile_completed,3,,True,1205,web,,,
4.0,8026.0,completed_tutorial,8,,True,1777,,,,
841.0,6416.0,first_task,6,,True,1409,,,,
1150.0,6888.0,workspace_created,4,,True,592,api,Team Workspace 238,,
327.0,277.0,profile_completed,3,,True,373,import,,,
303.0,4862.0,signup,0,,True,928,import,,,
869.0,6692.0,first_task,6,,True,550,mobile,,,
913.0,7845.0,first_project,5,,True,514,import,,,
1188.0,5302.0,signup,0,,True,378,api,,,
3.0,7558.0,profile_completed,3,,True,580,mobile,,,
363.0,6401.0,first_project,5,,True,800,,,,
611.0,1874.0,first_project,5,,True,254,import,,,
534.0,3404.0,signup,0,,True,899,,,,
368.0,7703.0,workspace_created,4,,True,721,,,,
108.0,4492.0,first_project,5,,True,1225,import,,,
415.0,2814.0,signup,0,,True,1375,api,,,
959.0,924.0,signup,0,,True,307,,,,
129.0,5150.0,first_project,5,,True,937,web,,,
1057.0,2844.0,first_task,6,,True,687,mobile,,,
384.0,5020.0,profile_completed,3,,True,153,,,,
138.0,83.0,first_login,2,,True,1766,,,,
384.0,1196.0,email_verified,1,,True,1013,import,,,
1036.0,6761.0,signup,0,,True,794,,,,
772.0,7119.0,first_login,2,,True,256,api,,,
886.0,5105.0,signup,0,,True,484,,,,
854.0,232.0,email_verified,1,,True,1714,mobile,,,
438.0,7264.0,first_task,6,,True,510,web,,,
948.0,5015.0,invited_teammate,7,,True,1092,api,,,
108.0,363.0,first_login,2,,True,222,api,,,
142.0,717.0,email_verified,1,,True,1660,,,,
6.0,7247.0,invited_teammate,7,,True,1251,import,,,2.0
801.0,4208.0,first_task,6,,True,501,web,,,
380.0,2340.0,signup,0,,True,1218,import,,,
1033.0,985.0,email_verified,1,,True,836,,,,
334.0,5598.0,first_task,6,,True,1332,,,,
719.0,7546.0,signup,0,,True,1146,,,,
323.0,1356.0,workspace_created,4,,True,1165,web,Team Workspace 231,,
1133.0,7335.0,first_login,2,,True,1104,,,,
600.0,604.0,signup,0,,True,1137,,,,
888.0,2771.0,email_verified,1,,True,175,,,,
369.0,6689.0,email_verified,1,,True,245,,,,
510.0,3390.0,email_verified,1,,True,1239,,,,
892.0,4888.0,profile_completed,3,,True,1152,web,,,
1197.0,2778.0,workspace_created,4,,True,381,web,,,
1099.0,3793.0,first_login,2,,True,115,,,,
1019.0,5432.0,profile_completed,3,,True,916,mobile,,,
308.0,5591.0,signup,0,,True,643,mobile,,,
90.0,1736.0,workspace_created,4,,True,173,,Team Workspace 464,,
76.0,1765.0,workspace_created,4,,True,339,api,Team Workspace 300,,
372.0,7899.0,first_login,2,,True,1699,api,,,
439.0,6661.0,first_project,5,,True,944,web,,,
1007.0,2888.0,workspace_created,4,,True,985,api,Team Workspace 425,,
472.0,7857.0,first_task,6,,True,1311,,,,
1148.0,1457.0,email_verified,1,,True,1297,api,,,
532.0,3606.0,email_verified,1,,True,1247,import,,,
958.0,477.0,signup,0,,True,1711,web,,,
164.0,5996.0,first_login,2,,True,34,import,,,
517.0,7491.0,first_login,2,,True,511,api,,,
358.0,5521.0,email_verified,1,,True,161,mobile,,,
1062.0,270.0,email_verified,1,,True,987,import,,,
69.0,331.0,signup,0,,True,1204,mobile,,,
547.0,52.0,first_project,5,,True,43,api,,,
370.0,3645.0,first_project,5,,True,1685,mobile,,,
266.0,4242.0,completed_tutorial,8,,True,1273,,,,
563.0,5520.0,first_project,5,,True,219,,,,
715.0,5801.0,email_verified,1,,True,1228,mobile,,,
193.0,5947.0,profile_completed,3,,True,244,api,,,
55.0,6717.0,signup,0,,True,1088,mobile,,,
534.0,6152.0,first_task,6,,True,1258,web,,,
1150.0,6533.0,signup,0,,True,1391,web,,,
1147.0,2125.0,profile_completed,3,,True,1159,api,,,
413.0,7133.0,workspace_created,4,,True,686,,,,
429.0,2454.0,signup,0,,True,988,api,,,
1006.0,5008.0,signup,0,,True,199,mobile,,,
521.0,919.0,first_task,6,,True,1522,api,,,
936.0,1561.0,email_verified,1,,True,1460,,,,
282.0,704.0,email_verified,1,,True,1192,web,,,
435.0,1861.0,first_integration,9,,True,341,,,slack,
238.0,3712.0,signup,0,,True,198,,,,
41.0,2375.0,profile_completed,3,,True,542,api,,,
722.0,401.0,signup,0,,True,550,,,,
276.0,4053.0,signup,0,,True,218,,,,
537.0,1177.0,completed_tutorial,8,,True,479,,,,
874.0,2925.0,signup,0,,True,1239,web,,,
938.0,2176.0,workspace_created,4,,True,826,web,Team Workspace 500,,
762.0,6891.0,email_verified,1,,True,915,,,,
1100.0,4222.0,workspace_created,4,,True,1382,,Team Workspace 457,,
564.0,7221.0,first_project,5,,True,681,mobile,,,
872.0,7353.0,workspace_created,4,,True,195,api,,,
146.0,589.0,signup,0,,True,772,mobile,,,
514.0,5476.0,profile_completed,3,,True,1598,,,,
612.0,5809.0,first_login,2,,True,1224,,,,
114.0,108.0,email_verified,1,,True,1627,,,,
885.0,5082.0,signup,0,,True,404,,,,
343.0,3803.0,completed_tutorial,8,,True,1382,mobile,,,
502.0,6956.0,email_verified,1,,True,1635,,,,
318.0,1609.0,email_verified,1,,True,612,import,,,
1005.0,3127.0,email_verified,1,,True,1126,,,,
1010.0,5554.0,first_login,2,,True,861,web,,,
1032.0,1190.0,signup,0,,True,1367,api,,,
938.0,3108.0,first_login,2,,True,844,import,,,
343.0,8286.0,first_integration,9,,True,1772,mobile,,notion,
717.0,3235.0,first_login,2,,True,1020,,,,
956.0,2659.0,signup,0,,True,1190,api,,,
650.0,2473.0,signup,0,,True,523,web,,,
582.0,2157.0,signup,0,,True,599,api,,,
776.0,583.0,first_login,2,,True,489,api,,,
1025.0,4237.0,signup,0,,True,577,import,,,
483.0,1102.0,email_verified,1,,True,1175,import,,,
857.0,5200.0,signup,0,,True,379,,,,
621.0,1833.0,first_login,2,,True,675,web,,,
1176.0,7533.0,workspace_created,4,,True,1059,,,,
1119.0,2540.0,first_login,2,,True,1782,,,,
438.0,5864.0,first_login,2,,True,196,mobile,,,
293.0,6160.0,signup,0,,True,391,mobile,,,
1130.0,5854.0,signup,0,,True,337,,,,
196.0,2882.0,first_login,2,,True,1003,,,,
208.0,4978.0,email_verified,1,,True,744,api,,,
1082.0,4882.0,profile_completed,3,,True,78,,,,
1173.0,4273.0,signup,0,,True,601,api,,,
1138.0,8209.0,signup,0,,True,1717,web,,,
653.0,195.0,workspace_created,4,,True,1365,api,,,
6.0,8267.0,first_login,2,,True,552,mobile,,,
862.0,271.0,email_verified,1,,True,1783,,,,
620.0,7437.0,first_login,2,,True,147,mobile,,,
125.0,2696.0,profile_completed,3,,True,1394,web,,,
1081.0,2515.0,first_task,6,,True,1796,import,,,
248.0,3699.0,profile_completed,3,,True,278,import,,,
63.0,3099.0,email_verified,1,,True,886,mobile,,,
845.0,1728.0,first_login,2,,True,349,mobile,,,
162.0,2831.0,first_task,6,,True,852,mobile,,,
1111.0,2694.0,profile_completed,3,,True,690,mobile,,,
542.0,8125.0,signup,0,,True,123,import,,,
725.0,7502.0,invited_teammate,7,,True,863,,,,
140.0,2016.0,profile_completed,3,,True,1161,api,,,
917.0,5386.0,invited_teammate,7,,True,1577,,,,
1076.0,6842.0,profile_completed,3,,True,1352,web,,,
69.0,3599.0,signup,0,,True,1434,,,,
1047.0,2907.0,signup,0,,True,1759,,,,
348.0,1942.0,email_verified,1,,True,691,web,,,
1192.0,5381.0,first_project,5,,True,1444,,,,
1093.0,6544.0,invited_teammate,7,,True,909,mobile,,,
881.0,3702.0,signup,0,,True,483,import,,,
132.0,8001.0,email_verified,1,,True,1201,,,,
489.0,744.0,invited_teammate,7,,True,837,mobile,,,7.0
856.0,7986.0,profile_completed,3,,True,1483,,,,
1094.0,2854.0,email_verified,1,,True,279,import,,,
80.0,1931.0,first_task,6,,True,574,import,,,
180.0,8057.0,signup,0,,True,249,api,,,
690.0,7312.0,signup,0,,True,750,mobile,,,
582.0,8175.0,signup,0,,True,539,import,,,
1000.0,6260.0,signup,0,,True,1454,,,,
1145.0,1603.0,completed_tutorial,8,,True,1290,,,,
179.0,6504.0,email_verified,1,,True,843,import,,,
349.0,6943.0,first_project,5,,True,457,web,,,
208.0,7744.0,first_login,2,,True,819,,,,
820.0,7009.0,signup,0,,True,1174,web,,,
225.0,1622.0,first_login,2,,True,675,mobile,,,
460.0,4279.0,signup,0,,True,1023,import,,,
732.0,2597.0,signup,0,,True,280,api,,,
673.0,7520.0,first_login,2,,True,1345,,,,
313.0,601.0,profile_completed,3,,True,1631,web,,,
1078.0,7356.0,first_task,6,,True,1468,import,,,
61.0,1402.0,first_login,2,,True,1379,import,,,
1018.0,3519.0,profile_completed,3,,True,651,,,,
687.0,7125.0,profile_completed,3,,True,402,,,,
1075.0,6216.0,email_verified,1,,True,1436,,,,
113.0,3602.0,completed_tutorial,8,,True,645,,,,
1031.0,1684.0,first_login,2,,True,915,,,,
1002.0,5612.0,first_login,2,,True,1406,,,,
57.0,4830.0,email_verified,1,,True,188,web,,,
622.0,905.0,signup,0,,True,1663,,,,
863.0,8411.0,email_verified,1,,True,633,api,,,
1002.0,7097.0,workspace_created,4,,True,1786,web,Team Workspace 370,,
284.0,824.0,workspace_created,4,,True,108,,Team Workspace 459,,
806.0,7527.0,profile_completed,3,,True,1792,import,,,
913.0,5609.0,signup,0,,True,1128,,,,
903.0,4205.0,profile_completed,3,,True,1501,,,,
285.0,1068.0,workspace_created,4,,True,1361,api,Team Workspace 157,,
1140.0,4804.0,completed_tutorial,8,,True,1216,,,,
582.0,8494.0,first_login,2,,True,1439,,,,
322.0,8410.0,first_login,2,,True,761,api,,,
685.0,4754.0,first_task,6,,True,983,mobile,,,
965.0,6282.0,first_project,5,,True,980,,,,
1009.0,2414.0,first_project,5,,True,827,,,,
598.0,2823.0,signup,0,,True,707,web,,,
63.0,1888.0,workspace_created,4,,True,185,web,Team Workspace 318,,
635.0,1280.0,first_login,2,,True,850,api,,,
561.0,3501.0,signup,0,,True,493,mobile,,,
132.0,1892.0,first_login,2,,True,889,,,,
17.0,6577.0,email_verified,1,,True,1493,mobile,,,
273.0,1290.0,email_verified,1,,True,881,web,,,
406.0,2901.0,first_login,2,,True,1260,import,,,
620.0,5226.0,signup,0,,True,1677,mobile,,,
410.0,3905.0,signup,0,,True,1332,,,,
610.0,6004.0,email_verified,1,,True,1791,mobile,,,
784.0,664.0,profile_completed,3,,True,1688,,,,
185.0,8452.0,profile_completed,3,,True,1183,,,,
550.0,5343.0,profile_completed,3,,True,137,,,,
421.0,6630.0,signup,0,,True,1117,api,,,
709.0,7519.0,workspace_created,4,,True,1392,,Team Workspace 448,,
928.0,3549.0,workspace_created,4,,True,448,web,,,
1161.0,4855.0,email_verified,1,,True,225,,,,
715.0,5691.0,invited_teammate,7,,True,694,,,,3.0
1198.0,6879.0,first_login,2,,True,991,api,,,
617.0,5001.0,signup,0,,True,1104,mobile,,,
798.0,3960.0,email_verified,1,,True,1561,,,,
768.0,8160.0,signup,0,,True,1416,mobile,,,
813.0,2504.0,first_login,2,,True,361,import,,,
561.0,5391.0,signup,0,,True,581,api,,,
216.0,557.0,signup,0,,True,863,,,,
1010.0,3281.0,workspace_created,4,,True,1051,import,Team Workspace 496,,
37.0,5922.0,profile_completed,3,,True,1089,web,,,
130.0,7389.0,signup,0,,True,281,mobile,,,
135.0,3749.0,signup,0,,True,84,web,,,
1066.0,2487.0,signup,0,,True,1517,web,,,
67.0,2134.0,first_project,5,,True,1106,mobile,,,
123.0,3862.0,signup,0,,True,1003,,,,
589.0,3223.0,first_project,5,,True,606,,,,
1059.0,4274.0,profile_completed,3,,True,76,,,,
687.0,1666.0,first_login,2,,True,1002,,,,
109.0,8488.0,invited_teammate,7,,True,1357,web,,,
435.0,307.0,completed_tutorial,8,,True,930,mobile,,,
1020.0,8441.0,first_login,2,,True,1793,import,,,
158.0,4848.0,profile_completed,3,,True,1313,web,,,
972.0,6597.0,email_verified,1,,True,229,api,,,
810.0,5055.0,signup,0,,True,620,mobile,,,
1072.0,7733.0,signup,0,,True,77,mobile,,,
987.0,2097.0,signup,0,,True,471,,,,
1107.0,5768.0,signup,0,,True,428,,,,
859.0,4248.0,signup,0,,True,1579,,,,
841.0,2351.0,first_login,2,,True,912,mobile,,,
445.0,987.0,invited_teammate,7,,True,908,,,,
